ourgaiaids_oid,pop_id,TIC,gaiadr3_source_id,epic_id,per,group,age_Myr,disco_paper,author,year,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
11,10,49815071,6246044017998844160,205267399,0.3344,Upper Scorpius,10.0,Stauffer_2018,Stauffer,2018,1636148068921376768,Gaia DR3 6246044017998844160,6246044017998844160,25949763,2016.0,244.67446384790134,0.03284084,-18.54452635779301,0.019632217,8.834005064056253,0.033174075,266.29245,34.132175,-18.754315797157474,0.042838655,-28.518083963948996,0.029387597,-0.022365348,-0.14196141,-0.34081787,0.08503948,-0.18196142,0.060862396,-0.015398581,-0.062888816,-0.039039694,-0.121869504,255,0,254,1,11.606117,685.4158,0.18994215,13.94749,31,false,1.2334565,,,,,,,,29,15,0.061018202,32,14,0,0.0072368593,37.8,0,0,1.5612949,0.07361639,0.410897,0.13229537,0.41230336,-41.30313,7.9941173,-5.1785316,-36.154255,false,269,40410.039878318836,54.584126,740.32587,14.171144,28,5592.869017370792,31.003414,180.39526,15.969456,30,55413.4453705546,186.18785,297.62115,12.888858,1.509682,0,0,1,0,0,3.0805979,1.7983122,1.2822857,-26.575924,2.7751105,2,10,5,8,11.410926,,,653.38007,,3300.0,1.5,-1.0,111,,,,12.379316,0.05573907,6,,VARIABLE,356.4874266262104,22.12345984919258,246.0437362529303,2.8132756589646055,false,false,0,true,true,false,true,false,true,true,false,1.1192878E-13,5.590786E-13,0.9990192,3427.0896,3425.331,3428.9187,4.2434,4.2407,4.2463,0.1312,0.1279,0.1352,113.6199,113.4451,113.8131,1.3364,1.3319,1.341,0.8341,0.8312,0.8371,0.5752,0.5734,0.5771,MARCS
12,11,204792541,6044751575283331840,203050730,0.4865,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6044751575283331840,6044751575283331840,1393476553,2016.0,247.77409823576662,0.039014626,-27.4295835253529,0.026298614,6.8059216407903484,0.042850062,158.83109,24.91781,-10.27007568727381,0.04876863,-22.702925871263602,0.03939048,-0.14300446,0.008705833,-0.04720492,-0.32531837,-0.30539435,-0.22124438,0.111840725,-0.12286883,-0.064021565,-0.19881596,255,9,254,1,15.530025,854.5877,0.2301704,13.873016,31,false,1.2356024,,,,,,,,29,15,0.069888845,30,10,0,0.029998768,28.532297,0,0,1.7696596,,,,,,,,,false,261,25309.739442183305,33.50687,755.3597,14.679148,27,3514.1924690280975,26.856987,130.84836,16.473978,28,34747.37980444996,120.8164,287.60483,13.395591,1.5117332,0,13,0,14,0,3.0783873,1.7948303,1.2835569,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,351.4303670640137,14.122649660769772,250.28837642409405,-5.4985130293078655,false,false,0,true,true,false,true,false,true,true,false,1.0819808E-13,5.4686567E-13,0.9993886,3436.3586,3433.9165,3438.893,4.2495,4.2435,4.2573,0.1389,0.1347,0.1436,143.9901,143.0735,144.9342,1.3548,1.3476,1.3621,0.8463,0.8416,0.8509,0.5825,0.5796,0.5854,MARCS
13,12,205060766,6044838303564444544,203185083,0.44,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6044838303564444544,6044838303564444544,469414990,2016.0,248.64637401645888,0.038694683,-26.967609476753427,0.023576865,6.1657597300040345,0.04311837,142.99612,23.662262,-9.14812354802772,0.05639018,-21.82233919745183,0.04156605,-0.19498795,-0.041330487,0.05255399,-0.19421977,-0.18833068,-0.18289092,0.13828188,0.070016816,-0.086364135,-0.29236552,249,0,248,1,5.225298,470.87256,0.19201308,7.979235,31,false,1.2216905,,,,,,,,29,15,0.08151387,31,8,0,0.018985182,9.676776,0,0,1.2446789,0.12044499,0.5003724,0.1653175,0.2788137,-126.72947,9.58498,-21.935205,-40.364197,false,263,19852.25954903243,70.5354,281.45102,14.942842,30,2488.335330284578,40.39139,61.605587,16.84877,31,27958.762089143496,262.4423,106.53299,13.6316,1.5336843,0,0,0,0,0,3.2171698,1.9059286,1.3112411,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,352.3142858176024,13.840483945159225,250.9900322786327,-4.926617265930483,false,false,0,true,true,false,true,false,false,true,false,1.0222464E-13,5.1110906E-13,0.99998,3528.2686,3525.3374,3531.5747,4.2619,4.2554,4.2684,0.3853,0.38,0.3905,157.7014,156.6993,158.6436,1.7468,1.7359,1.7574,1.0777,1.0708,1.0844,0.7602,0.7559,0.7643,MARCS
14,13,68502886,6048717277503393792,203534383,0.2784,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6048717277503393792,6048717277503393792,1171190898,2016.0,243.51240762212066,0.062517725,-25.814878535154072,0.03733626,6.485630660280696,0.07316287,88.64648,27.408062,-11.582059535196137,0.09134124,-24.840647272082517,0.068964005,-0.30045688,-0.06396878,-0.18156916,0.030978031,-0.079212435,0.034281716,0.28714392,-0.16464798,-0.26944473,-0.21519653,378,0,377,1,1.6988342,593.7653,0.30333152,5.6624746,31,false,1.1879736,,,,,,,,43,17,0.13030496,46,10,0,0.0043818285,40.96085,0,0,1.06201,0.17819057,0.5736672,0.23925008,0.26262477,8.951857,15.785835,16.252682,39.47826,false,389,4630.745174446346,4.3439603,1066.0192,16.52324,42,372.79578686399293,11.077839,33.652393,18.909864,42,7157.371574478763,19.183064,373.1089,15.1110115,1.6261244,0,0,0,0,0,3.798853,2.3866253,1.4122276,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,349.9917699149298,18.022564331720947,246.24947363904556,-4.53324391138455,false,false,0,true,false,false,true,false,false,true,false,1.02029964E-13,1.09981926E-10,0.9999993,,,,,,,,,,,,,,,,,,,,,,
15,14,66750314,6235428336315960576,203462615,0.5201,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6235428336315960576,6235428336315960576,679063898,2016.0,239.90856452778758,0.039415695,-26.05661856069296,0.028383622,7.405387165317243,0.04355143,170.03775,30.659592,-13.42237247923563,0.04947509,-27.565384834926114,0.036888592,-0.26967487,-0.002336376,-0.072773665,-0.2692419,-0.2198498,-0.29328364,0.719068,0.034348145,-0.33298844,-0.2812174,320,0,320,0,9.4351425,885.94293,0.23416819,17.92476,31,false,1.2157233,,,,,,,,37,17,0.07271347,39,11,0,0.045369875,9.557924,0,0,1.3973713,0.35155037,0.57199657,0.29596412,0.2206395,-169.13004,6.8743935,-55.21828,-19.749025,false,326,29129.523180209457,32.178986,905.2344,14.526533,35,3382.1023808324694,30.99708,109.11035,16.515575,36,41353.49171151701,141.84776,291.53433,13.206615,1.5357475,0,1,0,0,0,3.30896,1.9890423,1.3199177,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,347.39216183500264,20.150180392720582,243.1011507282691,-5.383763738861468,false,false,0,true,true,false,true,false,false,true,false,1.0214221E-13,5.104142E-13,0.99998814,3475.609,3474.0713,3477.3208,4.2011,4.1956,4.208,0.3987,0.3974,0.3995,129.9902,129.0739,130.686,1.6686,1.6626,1.675,1.0185,1.0148,1.0225,0.7382,0.7358,0.7407,MARCS
16,15,12659333,6237069013821425408,204066898,0.3956,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6237069013821425408,6237069013821425408,1677037938,2016.0,239.650836555846,0.027823033,-23.800667000452663,0.021222662,8.085595878833814,0.034859903,231.94545,29.646944,-15.067367762652394,0.036220733,-25.532640862173093,0.02841144,-0.13171135,-0.06984517,-0.03904678,-0.096823715,-0.47500876,-0.24796195,0.71399605,0.15776789,-0.48086205,-0.30590945,349,0,349,0,12.3029,795.8144,0.16390175,12.705788,31,false,1.2435162,,,,,,,,40,17,0.054608542,42,10,0,0.008605046,41.073116,0,0,1.502884,0.30962634,0.5637964,0.26742876,0.23187907,-144.4082,5.1199884,-38.869263,-19.555946,false,365,38480.83294320519,47.905075,803.2726,14.224256,41,5844.914294493731,30.50056,191.63301,15.921597,42,51312.42569058349,135.63953,378.29996,12.972339,1.4853457,0,0,0,0,0,2.9492579,1.697341,1.2519169,1.046849,3.9339006,2,15,3,11,13.3654,,,794.954,,3500.0,4.5,0.0,111,,,,12.390101,0.029207543,12,,VARIABLE,348.8961738620702,21.93167209719664,242.4172730763224,-3.220680602434371,false,false,0,true,true,false,true,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3484.965,3483.2148,3486.806,4.2804,4.276,4.285,0.1088,0.1056,0.1121,121.5395,121.065,122.0349,1.3748,1.3698,1.3799,0.8691,0.8658,0.8724,0.5819,0.5799,0.5839,MARCS
17,16,49072492,6242145626506129664,204117263,0.6423,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6242145626506129664,6242145626506129664,798200942,2016.0,242.75877100180963,0.040038858,-23.597485617047663,0.023928262,7.296864835336202,0.044640016,163.46019,26.942442,-10.354495856399183,0.05466815,-24.873271676753504,0.037728794,-0.2785572,-0.11398964,-0.15521568,0.013936155,0.11237352,0.12877312,0.23153083,-0.1437811,-0.0491758,0.12640725,338,0,337,1,4.2151747,586.0978,0.2180061,8.058017,31,false,1.2153358,,,,,,,,39,16,0.07666352,43,13,0,0.017467814,53.131245,0,0,1.1669052,0.18769224,0.534732,0.278409,0.27116552,27.652847,12.080057,23.093683,43.589394,false,364,14023.47715483291,17.91956,782.57935,15.320228,40,1612.89849558547,12.6792,127.20822,17.319525,40,19998.462284503268,61.057022,327.53748,13.995404,1.5410843,0,1,0,0,0,3.3241205,1.9992971,1.3248234,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,351.19098404812445,20.047540397946484,245.17466245052515,-2.475404325150888,false,false,0,true,false,false,true,false,false,true,false,1.0212083E-13,5.1769716E-13,0.9999902,,,,,,,,,,,,,,,,,,,,,,
18,17,49198167,6242649340270424704,204367193,0.4835,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6242649340270424704,6242649340270424704,1329657828,2016.0,242.97660775564654,0.23470502,-22.613757580453104,0.16605881,7.012483485327592,0.24974503,28.078571,24.061491,-10.940454283879756,0.27900892,-21.430394136366278,0.24067046,-0.53598464,0.22208597,0.117941774,-0.5392805,-0.2534969,-0.33751264,0.6352747,-0.32086775,-0.15449041,-0.36024016,234,0,234,0,0.37248087,327.01453,0.6182533,2.1924574,95,false,,1.121277,0.042926963,-0.23465852,0.21776006,-0.19897135,-0.12211139,0.15063357,27,14,0.44600022,30,11,0,0.026755864,58.035576,0,0,1.0160235,0.1658901,0.47840804,0.2114549,0.35303348,-65.45952,16.934141,-16.189299,-40.286915,false,251,908.4505850065472,2.9215434,310.94885,18.291615,22,56.302477079051705,6.0185294,9.3548565,20.962223,27,1465.057036978128,13.920673,105.243256,16.83326,1.674675,0,0,0,0,0,4.1289635,2.6706085,1.458355,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,352.1003413353927,20.577250092596728,245.19314406066837,-1.4716497185803856,false,false,0,false,false,false,true,false,true,false,false,1.0224125E-13,5.0988857E-13,0.9999985,2863.4375,2861.027,2867.2285,4.8857,4.8839,4.888,0.7877,0.7697,0.7953,130.2151,129.3424,131.0704,1.1903,1.1617,1.223,0.6671,0.6514,0.6858,0.5513,0.5386,0.566,MARCS
19,18,49518818,6245595108015533824,205110559,0.4031,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6245595108015533824,6245595108015533824,658971719,2016.0,243.83204735351126,0.04552021,-19.352129420164463,0.026417539,7.335849952155242,0.048775177,150.4013,25.357178,-7.693033133462426,0.057329204,-24.162029354869702,0.03814908,-0.11877086,-0.14448456,-0.3627642,0.02904061,-0.20326228,0.07106801,0.06885514,-0.1827486,-0.13676512,-0.07505888,275,0,274,1,4.0611634,586.2477,0.22152069,7.08664,31,false,1.2010853,,,,,,,,32,16,0.08192165,36,14,0,0.0022727454,66.37871,1,0,1.178794,0.1360469,0.4517576,0.19875388,0.3560788,-118.82111,10.185576,-14.313382,-37.97555,false,300,14342.574402570539,16.938896,846.72424,15.295799,34,1378.8417002787,16.33353,84.41786,17.489756,32,21149.354418871513,63.711987,331.9525,13.934652,1.570722,0,0,0,1,0,3.5551033,2.1939564,1.3611469,-26.713009,5.0975327,2,10,1,9,5.5095487,,,888.00977,,3300.0,1.0,-0.75,111,,,,13.307371,0.10399168,10,,VARIABLE,355.26450732227164,22.18846057473662,245.39809616049016,1.880054003585218,false,false,0,true,false,false,true,false,false,true,false,1.02039274E-13,5.104978E-13,0.99999833,3484.2993,3481.798,3486.0806,4.2997,4.2909,4.3034,0.3979,0.3959,0.3993,140.6447,140.1156,141.961,2.4489,2.4332,2.4587,1.477,1.4674,1.4831,1.0557,1.0498,1.0594,MARCS
20,19,220765024,6246944689821248128,204918279,0.4665,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6246944689821248128,6246944689821248128,351413202,2016.0,239.10456230171408,5.899207,-20.27118593014593,3.8308744,,,,,,,,,-0.0323779,,,,,,,,,,267,0,267,0,1169.2037,1.1281868E7,47.83714,485355.4,3,false,,,,,,,,,32,17,10.603423,36,9,0,0.31531638,88.98387,72,2,,0.37959152,0.47895357,0.17325012,0.33982128,-163.90474,3.7756803,-46.400234,-27.354908,false,268,22609.344834578536,231.90242,97.49508,14.801647,30,3444.4189982551666,14.411497,239.00494,16.495752,33,48596.86330745054,91.807045,529.337,13.031375,2.30176,0,5,0,1,0,3.4643774,1.6941051,1.7702723,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,351.20959908105476,24.796080139645497,241.2053935549393,0.1328784494313611,false,false,0,false,false,false,true,false,false,false,false,0.0,0.0,0.99960446,,,,,,,,,,,,,,,,,,,,,,
21,20,9669706,6247083125210430080,204897050,0.2639,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6247083125210430080,6247083125210430080,1802506099,2016.0,240.42069502396566,0.0697751,-20.369017437115822,0.035402697,7.173073135794243,0.07373509,97.28168,26.137657,-12.196370381048508,0.07907383,-23.117647775905983,0.04201921,-0.068943046,-0.41426766,-0.23889208,0.016108979,0.057453938,-0.03591028,0.57282907,-0.06318291,-0.18403222,0.010461034,363,0,359,4,7.6175175,937.9239,0.3716929,18.400639,31,false,1.1957211,,,,,,,,41,16,0.11127986,49,10,0,0.018374449,65.71606,0,0,1.2985101,0.61672455,0.63855207,0.34582055,0.3147513,-173.9511,0.67292994,-58.24007,-13.41036,false,397,10687.185702224995,15.775525,677.45355,15.615209,45,955.166273189576,9.3344755,102.32672,17.888346,45,16133.002712145151,73.66295,219.0111,14.228607,1.59894,0,1,0,0,0,3.6597385,2.273137,1.3866014,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,352.0825160579774,23.847306387926846,242.43420640927584,0.2842593723791285,false,false,0,true,false,false,true,false,false,true,false,1.02035554E-13,5.562317E-11,0.9999987,,,,,,,,,,,,,,,,,,,,,,
22,21,280945693,5234117008292638464,,0.6363,Lower CentaurusâCrux,16.0,Stauffer_2021,Stauffer,2021,1636148068921376768,Gaia DR3 5234117008292638464,5234117008292638464,443810646,2016.0,174.06969017573073,0.0140277045,-69.46431784503775,0.0130687095,10.156959469695385,0.015580046,651.921,42.817608,-42.814925973596075,0.017825538,0.47931831576670325,0.016197333,0.115373954,-0.14521536,-0.27951604,0.003220551,0.25871035,0.040764038,-0.049723774,0.071561545,0.042907916,0.2237361,324,0,319,5,3.9725862,450.1446,0.083901495,4.396734,31,false,1.2416487,,,,,,,,38,26,0.026499698,42,14,0,0.022800222,122.43628,0,0,1.1615247,0.07581528,0.1573823,0.23936146,0.16057482,-22.22901,-29.403248,22.222416,15.009667,false,356,78474.26910820395,98.11489,799.8202,13.450549,39,11801.395323841212,68.75033,171.65584,15.158709,38,105244.68095469309,344.3635,305.6209,12.192395,1.4915217,0,1,0,0,0,2.9663134,1.7081594,1.2581539,35.280582,29.771448,1,17,3,15,22.18119,74.6012,0.0,892.31415,83.25197,3400.0,4.5,0.25,111,,,,11.64072,0.023999624,14,23.700882,NOT_AVAILABLE,296.3872638895858,-7.55318473886265,224.19527247027276,-60.87929522360933,false,false,0,true,true,true,false,false,true,true,false,1.1064666E-13,5.526745E-13,0.99914616,3468.164,3466.6943,3469.68,4.1571,4.1541,4.1597,0.1618,0.1589,0.1647,98.2285,98.0681,98.3984,1.1322,1.1286,1.1359,0.7121,0.7098,0.7145,0.4909,0.4894,0.4924,MARCS
23,22,296790810,5236296171620605824,,0.3713,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1636148068921376768,Gaia DR3 5236296171620605824,5236296171620605824,1706140477,2016.0,176.60696561645332,0.022895241,-66.69314473735476,0.022864128,9.419080726392945,0.02711085,347.42844,39.920383,-39.62107322485326,0.029046286,-4.879312048446259,0.029005166,0.18081167,-0.08492406,-0.0066483845,0.14003994,0.08538475,0.14374761,-0.010119832,0.10994941,-0.038203288,0.2768842,340,0,340,0,22.56029,1538.38,0.2420797,34.05732,31,false,1.2324222,,,,,,,,39,26,0.04544971,45,16,0,0.019621827,98.77394,0,0,1.9867646,0.2006886,0.18602039,0.16426684,0.058975294,-131.32318,-43.043056,25.282667,8.788082,false,361,60917.4804013707,91.999504,662.1501,13.7255125,42,8356.12079883551,47.973633,174.18153,15.53353,42,83829.28401835276,342.14865,245.00838,12.439406,1.5132833,0,26,0,1,0,3.0941238,1.8080177,1.2861061,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.5534765809479,-4.629860348724859,221.04116210943977,-58.42214235918267,false,false,0,true,true,false,false,false,true,true,false,1.0525818E-13,5.2575934E-13,0.9996796,3426.39,3424.5432,3428.2205,4.111,4.1064,4.1147,0.1439,0.1406,0.1473,105.3119,104.9902,105.7353,1.257,1.2529,1.2614,0.7823,0.7797,0.7851,0.5471,0.5454,0.5489,MARCS
24,23,290889135,5237270068366411392,,0.4835,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1636148068921376768,Gaia DR3 5237270068366411392,5237270068366411392,1607752973,2016.0,173.9842259277706,0.08328232,-65.5033821431924,0.09380033,9.581122377658312,0.10566385,90.6755,40.344685,-39.69541467923758,0.113222815,-7.208863215375167,0.11025134,0.08710326,-0.051661797,0.052373394,0.08934232,0.17786834,0.1251005,0.08083601,0.05723934,0.20329343,0.11283137,433,390,426,7,143.29677,65340.742,1.2288166,1549.1046,31,false,1.283606,,,,,,,,49,27,0.16479167,52,16,0,0.015165263,121.49568,0,0,8.890847,,,,,,,,,false,431,144823.12318205618,380.38742,380.7253,12.785272,47,29869.319184709395,354.82465,84.18051,14.150479,50,178081.51958441956,1202.6879,148.06961,11.621348,1.4358953,0,1,0,1,0,2.529131,1.3652077,1.1639233,33.745743,12.91473,1,12,4,9,29.733122,31.767176,0.0,914.7236,130.85123,3500.0,4.5,0.0,101,,,,11.052594,0.029309219,8,,NOT_AVAILABLE,295.2062306148045,-3.7704174447780154,217.9943246364249,-58.44969457829337,false,false,0,true,true,false,false,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,,,,,,,,,,,,,,,,,,,,,,
25,24,301432612,5341919587915807616,,0.5044,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1636148068921376768,Gaia DR3 5341919587915807616,5341919587915807616,1342816077,2016.0,178.51962164382067,0.01071281,-58.044739411999544,0.010922208,9.2546965186246,0.014126481,655.1311,36.75042,-35.91052186875611,0.014108252,-7.81202825764543,0.01442586,0.2884377,-0.17078635,-0.20227315,0.09335422,-0.054537874,0.11670902,0.011389615,0.18975547,0.056719583,0.41028172,520,0,519,1,4.508321,645.0773,0.04138203,1.1213832,31,false,1.2624184,,,,,,,,60,28,0.023500388,67,26,0,0.007063305,177.74002,0,0,1.143178,0.106301844,0.28612825,0.071616545,0.25116146,-58.852524,-50.433056,50.34423,19.86376,false,565,54312.75819411527,76.43623,710.563,13.850112,64,9688.372067815886,64.71026,149.71925,15.372915,62,69549.59771172339,241.66942,287.78815,12.6421585,1.45892,0,2,0,0,0,2.7307568,1.5228033,1.2079535,0.8199792,8.359149,2,18,7,15,18.758492,,,861.19714,,3200.0,3.0,-0.75,111,,,,12.071469,0.036363356,12,,NOT_AVAILABLE,295.38141080844406,3.983659218342774,211.55767093892686,-51.61787343176038,false,false,0,true,true,false,false,false,true,true,false,1.160294E-13,5.7956103E-13,0.99861324,3431.4158,3430.1482,3432.388,4.201,4.2003,4.2022,-0.2818,-0.2846,-0.2789,107.2877,107.1406,107.4414,0.9035,0.8973,0.908,0.5814,0.5773,0.5843,0.3806,0.3782,0.3824,MARCS
26,25,93763678,5345273648130813696,,0.9156,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1636148068921376768,Gaia DR3 5345273648130813696,5345273648130813696,1043141050,2016.0,175.84339418088027,0.022054074,-53.45319140117892,0.019797675,8.812782659413871,0.029304218,300.73428,35.30809,-34.5006007991509,0.028457498,-7.507988295412968,0.025648732,0.17300321,-0.1333509,-0.21591061,0.0069350963,0.08251251,0.041386217,0.011459321,0.091495216,0.02037045,0.29440436,464,9,464,0,2.287354,599.46765,0.12597737,3.1102712,31,false,1.2298738,,,,,,,,54,28,0.043101553,62,22,0,0.004991551,84.14404,0,0,1.0756918,,,,,,,,,false,516,12829.353875703713,10.993393,1167.0059,15.416855,56,1712.0823969408198,12.839827,133.34155,17.25473,57,17741.106061678023,35.87381,494.54202,14.125443,1.5163031,0,1,0,1,0,3.1292868,1.8378754,1.2914114,3.3697531,6.5288615,2,11,5,8,5.232901,,,781.89984,,3400.0,4.5,0.0,111,,,,13.558755,0.12312821,7,,NOT_AVAILABLE,292.7947339923305,8.073588313165256,205.238520502897,-48.95961870517892,false,false,0,true,false,false,false,false,true,true,false,1.0525818E-13,5.346982E-13,0.9996796,3314.8706,3312.5056,3319.004,4.5996,4.5969,4.6,0.1662,0.1617,0.175,116.0336,115.5928,116.9118,1.1725,1.1642,1.1807,0.7241,0.7189,0.7293,0.5068,0.5034,0.5103,MARCS
27,26,448002486,5856059166484152320,,0.3593,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1636148068921376768,Gaia DR3 5856059166484152320,5856059166484152320,635265322,2016.0,185.4085341847625,0.018246153,-69.14392916422017,0.019024508,9.0679266761811,0.023042597,393.52884,37.856033,-37.07377459814244,0.024809366,-7.656007892247482,0.02837499,0.025188122,-0.0408588,-0.07513714,0.0408906,0.09132881,0.064521424,-0.018321428,0.20066571,0.1333543,0.2345304,399,0,398,1,5.987477,717.67584,0.14814053,6.3686004,31,false,1.2248595,,,,,,,,46,26,0.04161407,54,15,0,0.016305188,139.90804,0,0,1.2200902,0.25939545,0.05026175,0.09134019,0.27353022,-84.77891,-62.83132,13.968679,-3.4128504,false,446,24571.970746973497,42.492256,578.2694,14.7112665,51,3179.9285780632495,28.85448,110.20571,16.582499,51,34406.79038881183,199.1069,172.80562,13.406285,1.5296583,1,1,1,0,0,3.1762133,1.871232,1.3049812,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,300.26900738195025,-6.426416976986523,228.63339799413498,-57.5668974435226,false,false,0,true,true,false,false,false,false,true,false,1.0310119E-13,5.149947E-13,0.9998932,3320.4019,3318.6707,3322.1704,4.4015,4.4006,4.4027,0.1785,0.1757,0.1813,109.1462,108.9336,109.394,1.1672,1.1613,1.1731,0.7182,0.7144,0.7218,0.511,0.5085,0.5134,MARCS
28,27,328468855,5856567140866125440,,1.862,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1636148068921376768,Gaia DR3 5856567140866125440,5856567140866125440,1269376867,2016.0,190.75677383761345,0.010659835,-67.9390472702317,0.011589331,9.562086656386445,0.013462738,710.2631,39.307377,-37.47924586901307,0.014020208,-11.848032544084756,0.016078161,0.070590705,0.10349142,-0.32009363,0.12704009,-0.029819766,0.1560952,0.070026614,0.04856389,0.14328915,0.20689546,381,0,377,4,2.6081448,421.2143,0.039297227,1.0565552,31,false,1.2753158,,,,,,,,44,25,0.023368929,51,15,0,0.011426239,125.562355,0,0,1.0962032,0.2054056,0.17466351,0.1622278,0.21760447,-92.67223,-66.339134,32.683132,-8.203017,false,414,76301.91708765134,50.83634,1500.9325,13.481029,48,14883.932714547595,39.17351,379.9489,14.906748,47,94738.65350835296,153.25641,618.1709,12.306578,1.4366951,0,20,0,0,0,2.6001701,1.4257193,1.1744509,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,302.13919681093023,-5.080244064547776,229.56113866804364,-55.32818916557304,false,false,0,true,true,false,false,false,false,true,false,1.7308995E-13,8.6457566E-13,0.99296397,,,,,,,,,,,,,,,,,,,,,,
